prompt_id,source,current_label,bucket,notes,prompt_preview
lh-0453,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"can you show the report of the remaining todos in the same format as above:
  - "
lh-0458,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,review each ci build system for each repo... we need to be sure that we do not p
lh-0460,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"disable specific stages (deploy only)
can we create a global variable that disab"
lh-0461,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,would the allow ENABLE_DEPLOY to be set per repo as well?
lh-0463,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,do we have a code-review skill?
lh-0464,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"can you search the web for claude code, code review skills, see which ones you f"
lh-0465,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"create three sub agents, using sonnet, to do more web searches for code review s"
lh-0466,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,"Document what you have so far into .claude/code-review-notes.md then:

can you s"
lh-0469,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,commit all uncommited files
lh-0470,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"check out 375-create-new-dpsuserregistrationemailservice, pull the latest, then "
lh-0471,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"were the unused imports added in this branch?
were the 4. Inconsistent _loggerBa"
lh-0472,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"unused imports can be found and addressed by linting tools correct?

determine w"
lh-0473,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"yes add that to the skill file
allong with addressing this issue too:

  Yes, li"
lh-0474,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"WTF? 
● Update(~\.claude\skills\code-review\SKILL.md)
  ⎿  Error: PreToolUse:Edi"
lh-0475,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),this is a path-normalization issue. claude\skills\code-review\SKILL.md is only  
lh-0476,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"validate that 3,4 and 5 are ""REAL"" issues"
lh-0477,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,is our code review skill getting triggered when doing these reviews?
lh-0478,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"why was the skill not triggered when I said: ""check out 375-create-new-dpsuserre"
lh-0479,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,do we need to consolidate some skills to prevent skills from being lost?
lh-0480,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,"can we have sub files in a skill, say for instance the python skill could have s"
lh-0481,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,"makefile-workflow, cli-development, should be under shell-workflow/
claude\skill"
lh-0482,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"ok, point taken. group web-projects under javascript/typescript if that makes mo"
lh-0484,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"can claude\skills\winget-workflow be absorbed by claude\skills\shell-workflow
ca"
lh-0485,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"code-documentation    | Maybe            | Philosophy of ""when to comment"", yes."
lh-0486,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),claude\skills\path-normalization-troubleshooting rolled into claude\hooks\path-n
lh-0488,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),claude\skills\marketplace-manager should also be absorbed into claude\skills\cla
lh-0489,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),claude\skills\damage-control\ should be moved to a CLAUDE.md file in claude\hook
lh-0490,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),claude\skills\claude-code-workflow\hooks.md should be moved to a CLAUDE.md file 
lh-0491,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,can you start a sub agent for the remaining skills that we have not yet messed w
lh-0492,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,"design-workflow, frontend-design, ui-design-workflow - Different aspects of UI/U"
lh-0493,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,explain claude\skills\archive-reprocessing\SKILL.md cause I'm wondering if its r
lh-0495,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,was our code-review skill triggered? if not why not?
lh-0496,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),no I would like to have the skill get triggered when I use the words code review
lh-0497,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),do a code review of this branch
lh-0498,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),review the change to claude/skills/code-review/SKILL.md and make sure the issue 
lh-0499,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),update the skill to not show things that are not flagged... just ignore them
lh-0500,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,I feel like this needs to be generalized further as there was another similar is
lh-0501,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,"ok, so you have phd level knowledge and this kind of problem seems like somethin"
lh-0502,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,"yes restructure the skill with these principles, try to keep our existing experi"
lh-0505,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,how can we generalize this skill review and looking for academic solutions and i
lh-0506,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,don't get fancy the proper answer is that the relative is ~/.claude/commands/opt
lh-0507,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,stop worrying about USERPROFILE just solve the issue and have it output ~/.claud
lh-0508,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),you are still over complicating this... when you run a command you have your cur
lh-0509,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"update the model levels for this command one level, ie haiku -> sonnent, sonnet "
lh-0510,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,what is this issue: Tests pass (the .venv lib64 error is unrelated). Now let me 
lh-0512,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you use your youtube transcript skill to pull down this video: https://www.y
lh-0514,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),when we moved skills you lost our scripts... review the git history and find the
